match_id,summoner_name,role,champion,game_length_mins,kda,dmg_to_champions_per_min,team_damage_share,team_gold_share,gold_diff_15,exp_diff_15,kill_participation,objective_damage_per_min,team_objective_damage_share,vision_score_per_min,team_vision_score_share,gold_diff_per_min,exp_diff_per_min,damage_taken_per_min,damage_taken_share,healing_shielding_allies_per_min,win_loss
NA1_5328087702,,1,Ornn,34.0,2.71,667.1,13.0,17.9,-1151,-923,41.30434782608695,374.7,10.9,0.62,12.8,-116.8,56.3,1067.1,18.4,0.0,1
NA1_5328087702,,2,Khazix,34.0,4.6,1221.0,23.8,21.8,64,-184,50.0,2095.7,61.0,0.71,14.6,165.0,221.3,1576.3,27.1,0.0,1
NA1_5328087702,,3,Chogath,34.0,2.12,993.0,19.4,18.3,741,80,36.95652173913043,223.0,6.5,0.65,13.4,41.3,50.1,1564.8,26.9,0.0,1
NA1_5328087702,,4,Jhin,34.0,5.5,1757.0,34.3,27.8,-1293,519,71.73913043478261,626.1,18.2,0.59,12.2,134.7,203.4,705.5,12.1,0.0,1
NA1_5328087702,,5,Thresh,34.0,5.0,489.1,9.5,14.2,-216,-758,65.21739130434783,118.9,3.5,2.26,47.0,68.8,113.7,896.1,15.4,132.6,1
NA1_5328087702,,1,Aatrox,34.0,1.75,1252.1,29.1,26.7,1151,923,43.75,197.4,17.3,0.56,12.5,116.8,-56.3,1854.8,29.7,0.0,0
NA1_5328087702,,2,Kayn,34.0,0.71,703.7,16.4,16.5,-64,184,31.25,695.9,61.1,0.76,17.1,-165.0,-221.3,1645.2,26.3,0.0,0
NA1_5328087702,,3,Vladimir,34.0,1.88,925.9,21.6,19.0,-741,-80,46.875,130.9,11.5,0.59,13.2,-41.3,-50.1,1277.2,20.4,0.0,0
NA1_5328087702,,4,Varus,34.0,1.7,1087.9,25.3,25.0,1293,-519,53.125,103.5,9.1,1.26,28.3,-134.7,-203.4,975.1,15.6,0.0,0
NA1_5328087702,,5,Yuumi,34.0,3.0,326.1,7.6,12.8,216,758,56.25,12.0,1.0,1.29,28.9,-68.8,-113.7,494.8,7.9,469.2,0
NA1_5327760079,,1,Mordekaiser,27.4,3.17,1640.0,37.8,22.7,2082,1904,40.42553191489361,407.1,8.9,0.51,11.5,231.5,236.3,1593.7,28.2,0.0,1
NA1_5327760079,,2,Warwick,27.4,10.5,689.3,15.9,22.3,567,1375,44.680851063829785,1767.0,38.4,0.77,17.2,64.3,132.4,1364.4,24.1,0.0,1
NA1_5327760079,,3,Jayce,27.4,3.33,589.1,13.6,17.8,-1883,-468,21.27659574468085,737.7,16.0,0.51,11.5,-50.7,90.1,776.8,13.7,0.0,1
NA1_5327760079,,4,Kalista,27.4,2.4,1077.3,24.9,23.9,1631,-200,51.06382978723404,1585.4,34.5,0.55,12.3,158.1,80.1,1053.0,18.6,0.0,1
NA1_5327760079,,5,Braum,27.4,2.88,337.6,7.8,13.2,-707,-90,48.93617021276596,102.1,2.2,2.12,47.5,-12.1,80.9,862.0,15.3,67.7,1
NA1_5327760079,,1,Malphite,27.4,0.91,740.9,18.2,15.8,-2082,-1904,34.48275862068966,14.2,2.3,0.58,24.2,-231.5,-236.3,988.2,18.8,0.0,0
NA1_5327760079,,2,Hecarim,27.4,1.73,964.7,23.7,23.5,-567,-1375,65.51724137931035,198.9,31.7,0.15,6.1,-64.3,-132.4,1786.6,33.9,0.0,0
NA1_5327760079,,3,TwistedFate,27.4,2.67,821.0,20.2,23.7,1883,468,55.172413793103445,267.7,42.6,0.47,19.7,50.7,-90.1,845.3,16.1,0.0,0
NA1_5327760079,,4,Jhin,27.4,2.0,867.4,21.3,20.8,-1631,200,55.172413793103445,125.3,20.0,0.66,27.3,-158.1,-80.1,695.9,13.2,0.0,0
NA1_5327760079,,5,Shaco,27.4,1.45,670.1,16.5,16.3,707,90,55.172413793103445,21.6,3.4,0.55,22.7,12.1,-80.9,949.3,18.0,0.0,0
NA1_5325970748,,1,Vayne,20.6,4.0,817.9,29.2,20.9,-122,1124,34.78260869565217,136.4,6.0,0.54,15.9,35.5,115.1,397.4,12.3,0.0,1
NA1_5325970748,,2,Khazix,20.6,3.5,240.8,8.6,21.3,-121,107,30.434782608695656,1212.2,53.0,1.02,30.4,-38.1,28.2,1065.0,33.0,0.0,1
NA1_5325970748,,3,Cassiopeia,20.6,1.0,652.1,23.3,19.2,793,1635,26.08695652173913,307.4,13.5,0.19,5.8,55.1,96.7,786.5,24.4,0.0,1
NA1_5325970748,,4,Caitlyn,20.6,5.5,929.3,33.2,24.0,3383,2032,47.82608695652174,583.5,25.5,0.49,14.5,223.3,114.4,502.4,15.6,0.0,1
NA1_5325970748,,5,Soraka,20.6,3.33,161.1,5.8,14.5,-376,365,43.47826086956522,45.7,2.0,1.12,33.3,16.6,25.1,476.8,14.8,334.6,1
NA1_5325970748,,1,Renekton,20.6,2.0,428.5,20.2,22.4,122,-1124,53.333333333333336,119.4,14.7,0.49,12.8,-35.5,-115.1,826.3,22.7,0.0,0
NA1_5325970748,,2,Talon,20.6,2.5,574.3,27.1,27.1,121,-107,66.66666666666666,238.3,29.3,0.78,20.5,38.1,-28.2,990.2,27.3,0.0,0
NA1_5325970748,,3,MasterYi,20.6,1.0,478.5,22.6,19.3,-793,-1635,33.33333333333333,393.6,48.3,0.68,17.9,-55.1,-96.7,762.8,21.0,0.0,0
NA1_5325970748,,4,Zeri,20.6,0.4,210.9,9.9,15.3,-3383,-2032,13.333333333333334,38.8,4.8,0.44,11.5,-223.3,-114.4,534.1,14.7,0.0,0
NA1_5325970748,,5,Lux,20.6,0.8,428.8,20.2,16.0,376,-365,26.666666666666668,24.5,3.0,1.41,37.2,-16.6,-25.1,519.5,14.3,53.4,0
NA1_5325949700,,1,Illaoi,28.6,2.0,534.8,19.6,19.9,-946,677,42.857142857142854,101.3,7.3,0.67,16.5,-10.0,11.5,990.9,22.0,0.0,0
NA1_5325949700,,2,Gwen,28.6,1.89,694.8,25.4,22.6,746,-185,60.71428571428571,815.6,58.6,0.39,9.6,-6.3,-65.3,1313.1,29.2,0.0,0
NA1_5325949700,,3,Syndra,28.6,2.0,614.8,22.5,19.8,-135,-716,50.0,180.5,13.0,0.49,12.2,-95.3,-143.3,695.8,15.5,0.0,0
NA1_5325949700,,4,Jinx,28.6,1.78,566.2,20.7,21.3,-1584,-2034,57.14285714285714,229.9,16.5,0.6,14.8,-125.3,-112.4,706.9,15.7,0.0,0
NA1_5325949700,,5,Thresh,28.6,2.83,324.2,11.9,16.5,-697,-120,60.71428571428571,65.2,4.7,1.89,47.0,-10.4,-49.2,792.9,17.6,103.5,0
NA1_5325949700,,1,Quinn,28.6,1.08,662.1,19.0,18.0,946,-677,35.13513513513514,246.1,7.0,0.42,12.4,10.0,-11.5,1049.0,24.1,0.0,1
NA1_5325949700,,2,Khazix,28.6,3.67,636.5,18.3,20.2,-746,185,29.72972972972973,1594.4,45.2,0.81,23.7,6.3,65.3,1231.6,28.3,0.0,1
NA1_5325949700,,3,Neeko,28.6,5.0,773.2,22.2,22.1,135,716,40.54054054054054,632.8,17.9,0.46,13.4,95.3,143.3,667.1,15.3,0.0,1
NA1_5325949700,,4,Jhin,28.6,8.0,1002.1,28.8,24.8,1584,2034,64.86486486486487,900.5,25.5,0.39,11.3,125.3,112.4,625.9,14.4,0.0,1
NA1_5325949700,,5,Rell,28.6,2.86,410.7,11.8,15.0,697,120,54.054054054054056,154.2,4.4,1.33,39.2,10.4,49.2,783.7,18.0,0.0,1
NA1_5325930980,,1,Briar,35.8,2.88,1490.8,38.9,28.7,3058,2474,76.66666666666667,1064.2,39.6,0.48,8.5,226.9,184.1,1498.0,34.0,0.0,1
NA1_5325930980,,2,Gragas,35.8,1.4,528.7,13.8,18.1,-7,-883,23.333333333333332,860.7,32.0,0.78,14.0,11.2,-1.9,1090.6,24.8,0.0,1
NA1_5325930980,,3,Quinn,35.8,3.33,834.2,21.8,22.0,72,-1748,33.33333333333333,339.1,12.6,0.48,8.5,98.8,-25.6,449.4,10.2,0.0,1
NA1_5325930980,,4,Ashe,35.8,0.64,716.0,18.7,15.9,-1643,-496,23.333333333333332,303.7,11.3,0.67,12.0,-159.9,-40.9,725.4,16.5,0.0,1
NA1_5325930980,,5,Taric,35.8,3.2,265.3,6.9,15.3,-300,-902,53.333333333333336,118.9,4.4,3.19,57.0,11.5,-22.3,640.3,14.5,245.4,1
NA1_5325930980,,1,Volibear,35.8,0.92,553.6,17.0,19.0,-3058,-2474,34.375,222.6,15.6,0.42,8.5,-226.9,-184.1,1111.4,23.1,0.0,0
NA1_5325930980,,2,Trundle,35.8,3.75,476.9,14.7,19.4,7,883,46.875,478.5,33.5,0.98,19.8,-11.2,1.9,1217.2,25.3,0.0,0
NA1_5325930980,,3,Galio,35.8,2.8,640.1,19.7,18.7,-72,1748,43.75,65.2,4.6,0.56,11.3,-98.8,25.6,1066.8,22.2,43.9,0
NA1_5325930980,,4,Jinx,35.8,4.6,1022.2,31.4,26.6,1643,496,71.875,574.3,40.2,0.28,5.6,159.9,40.9,647.4,13.5,0.0,0
NA1_5325930980,,5,Bard,35.8,5.75,558.9,17.2,16.3,300,902,71.875,89.6,6.3,2.71,54.8,-11.5,22.3,765.7,15.9,104.4,0
NA1_5324885624,,1,Riven,30.1,0.89,434.4,16.8,17.5,-474,-1287,40.0,187.8,20.5,0.7,14.2,-130.2,-240.3,1086.3,24.6,0.0,0
NA1_5324885624,,2,Kayn,30.1,1.86,667.6,25.8,21.7,2459,187,65.0,386.4,42.2,0.53,10.8,1.2,-79.9,1208.8,27.3,0.0,0
NA1_5324885624,,3,Mel,30.1,1.5,703.5,27.2,26.2,-1430,-2473,45.0,87.5,9.6,0.4,8.1,-42.2,-74.3,605.6,13.7,0.0,0
NA1_5324885624,,4,Malzahar,30.1,1.17,485.4,18.8,20.1,703,-92,35.0,159.2,17.4,0.9,18.2,-59.5,-77.5,621.9,14.1,0.0,0
NA1_5324885624,,5,Thresh,30.1,1.0,291.6,11.3,14.4,315,-22,45.0,93.7,10.2,2.39,48.6,-69.4,-123.6,899.9,20.3,28.5,0
NA1_5324885624,,1,Aphelios,30.1,2.2,950.7,26.2,21.3,474,1287,29.72972972972973,529.6,14.5,0.56,13.1,130.2,240.3,645.8,17.0,0.0,1
NA1_5324885624,,2,MasterYi,30.1,1.83,529.1,14.6,18.5,-2459,-187,29.72972972972973,1938.7,53.1,0.6,13.8,-1.2,79.9,1471.8,38.8,0.0,1
NA1_5324885624,,3,Viktor,30.1,6.67,1032.5,28.5,24.4,1430,2473,54.054054054054056,338.8,9.3,0.46,10.8,42.2,74.3,656.4,17.3,0.0,1
NA1_5324885624,,4,Ashe,30.1,6.33,880.2,24.3,20.0,-703,92,51.35135135135135,558.4,15.3,0.76,17.7,59.5,77.5,478.1,12.6,0.0,1
NA1_5324885624,,5,Renata,30.1,8.33,234.5,6.5,15.7,-315,22,67.56756756756756,286.1,7.8,1.92,44.6,69.4,123.6,536.7,14.2,376.3,1
NA1_5324851048,,1,DrMundo,42.2,2.17,753.9,21.9,19.0,405,516,30.23255813953488,328.4,19.9,0.85,13.2,13.7,10.5,2158.4,34.2,0.0,0
NA1_5324851048,,2,Rammus,42.2,3.14,495.8,14.4,19.2,820,641,51.162790697674424,560.0,34.0,1.3,20.1,5.5,105.0,1473.1,23.4,2.4,0
NA1_5324851048,,3,Sylas,42.2,1.82,668.2,19.4,18.8,-448,-1275,46.51162790697674,204.4,12.4,0.38,5.9,-47.6,-38.6,1235.9,19.6,0.0,0
NA1_5324851048,,4,Caitlyn,42.2,2.44,945.9,27.4,21.5,-1062,-362,51.162790697674424,496.7,30.2,0.64,9.9,-56.8,59.0,730.0,11.6,0.0,0
NA1_5324851048,,5,Pyke,42.2,2.89,585.9,17.0,21.4,809,328,60.46511627906976,57.4,3.5,3.29,50.9,131.2,34.7,709.5,11.2,0.0,0
NA1_5324851048,,1,KSante,42.2,2.86,831.0,15.4,18.8,-405,-516,47.61904761904761,341.2,13.9,0.43,9.8,-13.7,-10.5,1039.1,23.1,37.9,1
NA1_5324851048,,2,Viego,42.2,1.44,571.3,10.6,19.4,-820,-641,30.952380952380953,999.1,40.8,0.81,18.6,-5.5,-105.0,1304.0,29.0,0.0,1
NA1_5324851048,,3,Teemo,42.2,3.17,1188.7,22.0,21.5,448,1275,45.23809523809524,372.1,15.2,0.45,10.4,47.6,38.6,753.3,16.7,0.0,1
NA1_5324851048,,4,Ashe,42.2,2.8,1569.2,29.1,24.8,1062,362,66.66666666666666,487.7,19.9,0.83,19.1,56.8,-59.0,639.6,14.2,0.0,1
NA1_5324851048,,5,Brand,42.2,2.36,1237.8,22.9,15.5,-809,-328,61.904761904761905,247.4,10.1,1.82,42.1,-131.2,-34.7,766.2,17.0,24.2,1
NA1_5324799899,,1,Sylas,36.2,1.56,583.9,17.2,16.3,-418,-539,35.0,71.0,3.0,0.66,11.6,-158.1,-79.9,1428.3,31.0,0.0,0
NA1_5324799899,,2,Belveth,36.2,4.2,715.2,21.0,24.9,2996,1822,52.5,1111.2,47.1,0.97,16.9,159.6,93.8,1215.7,26.4,0.0,0
NA1_5324799899,,3,Hwei,36.2,1.4,561.4,16.5,21.6,-6,1595,17.5,118.2,5.0,0.55,9.7,-78.8,5.1,516.1,11.2,0.0,0
NA1_5324799899,,4,MissFortune,36.2,2.67,1032.7,30.4,23.1,2649,511,60.0,895.3,37.9,0.47,8.2,68.7,-4.2,834.1,18.1,0.0,0
NA1_5324799899,,5,Lux,36.2,1.78,507.9,14.9,14.2,-374,563,40.0,164.7,7.0,3.06,53.6,-88.4,-20.7,611.0,13.3,62.0,0
NA1_5324799899,,1,Camille,36.2,2.12,1121.0,30.4,23.4,418,539,45.94594594594595,181.2,8.7,0.5,9.0,158.1,79.9,1174.8,27.3,0.0,1
NA1_5324799899,,2,LeeSin,36.2,1.08,319.8,8.7,15.8,-2996,-1822,35.13513513513514,978.9,46.9,0.83,15.1,-159.6,-93.8,1220.7,28.4,10.7,1
NA1_5324799899,,3,AurelionSol,36.2,7.0,1022.9,27.7,24.4,6,-1595,75.67567567567568,395.6,18.9,0.61,11.1,78.8,-5.1,659.2,15.3,0.0,1
NA1_5324799899,,4,Sivir,36.2,1.82,655.4,17.8,18.6,-2649,-511,54.054054054054056,473.1,22.7,0.52,9.5,-68.7,4.2,667.2,15.5,0.0,1
NA1_5324799899,,5,Leblanc,36.2,4.6,568.1,15.4,17.9,374,-563,62.16216216216216,59.4,2.8,3.04,55.3,88.4,20.7,580.5,13.5,0.0,1
NA1_5324770258,,1,KSante,29.1,11.0,385.4,14.6,18.7,938,753,45.83333333333333,286.2,6.7,0.65,13.0,66.0,117.7,460.1,16.7,25.7,1
NA1_5324770258,,2,Trundle,29.1,16.0,557.9,21.2,23.2,-188,353,66.66666666666666,2471.2,58.3,0.76,15.1,141.3,240.3,1122.7,40.8,0.0,1
NA1_5324770258,,3,Malzahar,29.1,12.0,825.2,31.3,24.7,-86,-711,50.0,709.0,16.7,0.21,4.1,176.8,187.2,369.2,13.4,0.0,1
NA1_5324770258,,4,Ashe,29.1,4.5,447.6,17.0,18.2,308,577,37.5,574.0,13.5,0.65,13.0,51.9,38.5,388.8,14.1,0.0,1
NA1_5324770258,,5,Nautilus,29.1,7.5,419.6,15.9,15.2,158,-79,62.5,201.0,4.7,2.75,54.8,109.0,52.0,413.2,15.0,4.5,1
NA1_5324770258,,1,Mordekaiser,29.1,0.0,282.2,20.0,21.0,-938,-753,0.0,0.0,0.0,0.52,13.8,-66.0,-117.7,815.4,21.5,0.0,0
NA1_5324770258,,2,Khazix,29.1,0.67,361.4,25.6,22.2,188,-353,100.0,153.0,48.2,0.89,23.9,-141.3,-240.3,1095.8,29.0,0.0,0
NA1_5324770258,,3,Nidalee,29.1,0.25,348.3,24.7,21.9,86,711,25.0,72.5,22.8,0.69,18.3,-176.8,-187.2,930.6,24.6,3.3,0
NA1_5324770258,,4,Kaisa,29.1,0.75,306.5,21.7,21.4,-308,-577,75.0,58.3,18.4,0.41,11.0,-51.9,-38.5,471.5,12.5,0.0,0
NA1_5324770258,,5,Renata,29.1,1.0,110.8,7.9,13.4,-158,79,75.0,33.5,10.5,1.24,33.0,-109.0,-52.0,470.5,12.4,70.5,0
NA1_5324743382,,1,Kayle,34.0,0.75,488.9,13.8,22.7,-679,-595,16.666666666666664,448.7,18.5,0.62,12.0,-3.7,3.0,1026.0,23.3,20.6,0
NA1_5324743382,,2,Skarner,34.0,1.4,511.3,14.4,16.1,49,284,19.444444444444446,1159.3,47.8,0.65,12.6,-163.2,-121.4,1367.1,31.0,0.0,0
NA1_5324743382,,3,Talon,34.0,2.0,767.0,21.6,22.3,278,-53,27.77777777777778,228.9,9.4,1.18,22.9,-77.7,-21.1,819.0,18.6,0.0,0
NA1_5324743382,,4,Mel,34.0,4.0,1204.2,34.0,23.4,1942,1348,66.66666666666666,514.5,21.2,0.35,6.9,2.3,0.9,562.7,12.8,0.0,0
NA1_5324743382,,5,Lux,34.0,2.25,573.0,16.2,15.6,1448,675,50.0,75.9,3.1,2.36,45.7,6.7,-4.7,628.1,14.3,63.2,0
NA1_5324743382,,1,Sion,34.0,5.5,567.8,17.9,20.3,679,595,34.375,248.9,12.8,0.53,10.2,3.7,-3.0,1121.0,25.0,0.0,1
NA1_5324743382,,2,Volibear,34.0,5.67,823.0,25.9,22.0,-49,-284,53.125,860.2,44.3,1.35,26.1,163.2,121.4,1059.0,23.6,0.0,1
NA1_5324743382,,3,Diana,34.0,1.38,693.2,21.8,23.5,-278,53,34.375,364.4,18.8,0.97,18.8,77.7,21.1,779.2,17.4,0.0,1
NA1_5324743382,,4,Kaisa,34.0,1.1,596.5,18.8,20.7,-1942,-1348,34.375,420.1,21.6,0.65,12.5,-2.3,-0.9,750.5,16.7,0.0,1
NA1_5324743382,,5,Pyke,34.0,0.85,495.6,15.6,13.5,-1448,-675,34.375,48.9,2.5,1.68,32.4,-6.7,4.7,779.2,17.4,0.0,1
NA1_5324720133,,1,TahmKench,32.9,1.33,894.1,25.2,20.1,-1896,-1144,57.14285714285714,22.8,1.7,0.55,9.6,-70.9,-72.3,1810.4,33.3,0.0,0
NA1_5324720133,,2,LeeSin,32.9,1.78,447.3,12.6,19.2,-1094,-1414,57.14285714285714,716.4,54.4,1.58,27.7,-181.6,-151.0,1404.6,25.8,14.4,0
NA1_5324720133,,3,Orianna,32.9,1.43,594.5,16.7,19.8,-325,505,35.714285714285715,145.8,11.1,0.61,10.6,3.9,-3.7,757.9,13.9,74.4,0
NA1_5324720133,,4,Ezreal,32.9,2.8,969.6,27.3,25.4,582,1084,50.0,240.6,18.3,0.94,16.5,4.2,38.2,685.4,12.6,0.0,0
NA1_5324720133,,5,Lux,32.9,1.09,647.4,18.2,15.5,199,76,42.857142857142854,190.2,14.5,2.04,35.6,-1.4,-66.3,776.0,14.3,76.5,0
NA1_5324720133,,1,Gangplank,32.9,5.0,1098.7,24.6,21.1,1896,1144,45.45454545454545,563.1,23.2,0.58,11.5,70.9,72.3,1010.2,20.2,0.0,1
NA1_5324720133,,2,Khazix,32.9,6.6,1509.3,33.7,25.7,1094,1414,75.0,1099.7,45.4,1.09,21.8,181.6,151.0,1416.5,28.4,0.0,1
NA1_5324720133,,3,Galio,32.9,4.0,825.2,18.5,17.3,325,-505,45.45454545454545,100.2,4.1,0.64,12.7,-3.9,3.7,1111.2,22.3,29.5,1
NA1_5324720133,,4,Twitch,32.9,2.62,822.4,18.4,22.2,-582,-1084,47.72727272727273,577.9,23.9,0.58,11.5,-4.2,-38.2,780.9,15.6,0.0,1
NA1_5324720133,,5,Milio,32.9,4.5,216.8,4.8,13.7,-199,-76,61.36363636363637,81.6,3.4,2.13,42.4,1.4,66.3,675.3,13.5,655.4,1
NA1_5324626312,,1,Urgot,31.8,3.75,1110.3,33.0,26.3,1457,1188,45.45454545454545,390.3,13.7,0.66,15.4,102.1,109.6,994.6,22.4,0.0,0
NA1_5324626312,,2,Diana,31.8,2.14,931.1,27.7,22.4,628,1321,45.45454545454545,1466.3,51.3,0.72,16.9,29.6,47.7,995.3,22.5,0.0,0
NA1_5324626312,,3,Yone,31.8,0.89,386.1,11.5,19.3,-1206,-1426,24.242424242424242,191.2,6.7,0.69,16.2,-98.4,-154.0,1023.5,23.1,0.0,0
NA1_5324626312,,4,Ashe,31.8,2.29,570.0,16.9,17.9,1035,-67,48.484848484848484,612.4,21.4,0.47,11.0,-139.8,-54.1,745.8,16.8,0.0,0
NA1_5324626312,,5,Thresh,31.8,4.5,369.7,11.0,14.0,-61,1423,54.54545454545454,196.7,6.9,1.73,40.4,-28.8,-10.1,672.4,15.2,110.2,0
NA1_5324626312,,1,Sett,31.8,1.0,728.2,20.6,19.8,-1457,-1188,25.806451612903224,233.2,15.6,0.38,8.7,-102.1,-109.6,1176.3,24.2,0.0,1
NA1_5324626312,,2,JarvanIV,31.8,2.22,438.5,12.4,19.6,-628,-1321,64.51612903225806,394.0,26.3,1.51,34.8,-29.6,-47.7,1363.3,28.0,0.0,1
NA1_5324626312,,3,Cassiopeia,31.8,3.17,1144.0,32.3,22.8,1206,1426,61.29032258064516,342.2,22.8,0.79,18.1,98.4,154.0,1273.7,26.2,0.0,1
NA1_5324626312,,4,MissFortune,31.8,3.4,828.4,23.4,23.4,-1035,67,54.83870967741935,396.6,26.5,0.69,15.9,139.8,54.1,562.3,11.5,0.0,1
NA1_5324626312,,5,Seraphine,31.8,3.0,402.4,11.4,14.5,61,-1423,48.38709677419355,133.2,8.9,0.98,22.5,28.8,10.1,494.2,10.1,101.4,1
NA1_5324608649,,1,MonkeyKing,29.1,1.6,694.3,26.7,20.8,816,839,38.095238095238095,56.8,8.3,0.45,10.7,-44.5,-87.1,960.4,21.6,0.0,0
NA1_5324608649,,2,Volibear,29.1,1.12,543.1,20.9,23.2,-314,-2204,42.857142857142854,400.0,58.6,0.31,7.4,-120.0,-197.3,1272.0,28.6,0.0,0
NA1_5324608649,,3,AurelionSol,29.1,1.8,635.6,24.4,24.4,870,233,42.857142857142854,146.0,21.4,0.65,15.7,85.0,-42.9,677.2,15.2,0.0,0
NA1_5324608649,,4,Vayne,29.1,0.7,495.4,19.0,18.3,-2195,-1722,33.33333333333333,65.1,9.5,0.59,14.0,-229.8,-143.0,785.9,17.7,0.0,0
NA1_5324608649,,5,Blitzcrank,29.1,1.4,233.1,9.0,13.4,-364,151,33.33333333333333,14.6,2.1,2.17,52.1,-113.4,-105.1,755.2,17.0,78.2,0
NA1_5324608649,,1,Illaoi,29.1,1.38,976.7,27.2,18.7,-816,-839,33.33333333333333,252.6,6.5,0.28,6.3,44.5,87.1,1207.4,27.7,0.0,1
NA1_5324608649,,2,Ambessa,29.1,18.0,804.0,22.4,24.2,314,2204,54.54545454545454,2128.7,54.7,0.96,22.2,120.0,197.3,1233.5,28.3,0.0,1
NA1_5324608649,,3,Ziggs,29.1,1.33,367.7,10.2,15.6,-870,-233,24.242424242424242,180.4,4.6,0.31,7.1,-85.0,42.9,576.3,13.2,0.0,1
NA1_5324608649,,4,Senna,29.1,8.33,1139.4,31.8,25.4,2195,1722,75.75757575757575,1060.2,27.2,0.45,10.3,229.8,143.0,625.0,14.3,217.8,1
NA1_5324608649,,5,Braum,29.1,7.67,300.4,8.4,16.0,364,-151,69.6969696969697,271.6,7.0,2.34,54.0,113.4,105.1,718.2,16.5,48.8,1
NA1_5324597984,,1,Malphite,29.8,1.2,604.9,24.5,17.2,58,1565,37.5,59.3,9.6,0.4,10.7,-60.4,-100.2,664.3,15.6,0.0,0
NA1_5324597984,,2,Ambessa,29.8,1.5,295.2,12.0,26.4,-985,-388,18.75,349.5,56.5,0.67,17.9,-50.6,14.7,1044.2,24.5,0.0,0
NA1_5324597984,,3,Yasuo,29.8,0.8,648.7,26.3,21.1,-671,-595,50.0,0.0,0.0,0.47,12.5,-56.6,-144.8,1008.4,23.7,0.0,0
NA1_5324597984,,4,Caitlyn,29.8,0.75,648.1,26.3,21.1,794,-119,37.5,202.2,32.7,0.3,8.0,-48.1,-178.6,752.9,17.7,0.0,0
NA1_5324597984,,5,Rakan,29.8,1.33,268.9,10.9,14.1,-443,-161,50.0,7.3,1.2,1.91,50.9,-63.1,-90.9,787.3,18.5,118.0,0
NA1_5324597984,,1,Aatrox,29.8,0.6,262.4,8.1,17.8,-58,-1565,9.67741935483871,329.4,8.4,0.37,6.6,60.4,100.2,762.8,19.7,0.0,1
NA1_5324597984,,2,Nasus,29.8,22.0,855.8,26.5,25.3,985,388,70.96774193548387,2189.9,56.1,1.21,21.6,50.6,-14.7,1520.8,39.3,0.0,1
NA1_5324597984,,3,Vex,29.8,10.5,923.1,28.6,21.0,671,595,67.74193548387096,665.9,17.0,1.21,21.6,56.6,144.8,465.3,12.0,0.0,1
NA1_5324597984,,4,Lucian,29.8,3.6,847.3,26.2,20.6,-794,119,58.06451612903226,615.1,15.7,0.37,6.6,48.1,178.6,695.5,18.0,0.0,1
NA1_5324597984,,5,Nami,29.8,5.5,344.6,10.7,15.3,443,161,70.96774193548387,106.6,2.7,2.45,43.7,63.1,90.9,422.0,10.9,321.5,1
NA1_5324587053,,1,Chogath,29.0,2.0,483.2,13.5,19.4,-1977,-1658,25.0,572.7,17.3,1.04,16.0,-38.1,31.8,1196.5,30.6,0.0,1
NA1_5324587053,,2,Shaco,29.0,4.25,587.3,16.5,19.9,1797,1853,42.5,1252.9,37.9,1.59,24.5,89.1,126.8,908.7,23.2,0.0,1
NA1_5324587053,,3,Sylas,29.0,2.83,986.7,27.6,21.6,537,1329,42.5,94.4,2.9,1.0,15.4,140.0,246.0,909.9,23.2,0.0,1
NA1_5324587053,,4,Xayah,29.0,10.5,815.5,22.8,21.7,1308,961,52.5,1247.9,37.8,0.66,10.1,132.1,159.4,471.0,12.0,0.0,1
NA1_5324587053,,5,Zyra,29.0,6.67,696.2,19.5,17.3,1093,496,50.0,134.8,4.1,2.21,34.0,90.5,144.9,429.0,11.0,0.0,1
NA1_5324587053,,1,Garen,29.0,1.83,864.2,30.4,26.4,1977,1658,55.00000000000001,142.8,35.2,0.93,18.1,38.1,-31.8,1145.5,24.9,0.0,0
NA1_5324587053,,2,Evelynn,29.0,0.88,767.2,26.9,19.6,-1797,-1853,35.0,209.7,51.7,1.17,22.8,-89.1,-126.8,1113.3,24.2,0.0,0
NA1_5324587053,,3,Annie,29.0,1.12,517.2,18.2,18.6,-537,-1329,45.0,10.8,2.7,0.48,9.4,-140.0,-246.0,666.8,14.5,11.2,0
NA1_5324587053,,4,Samira,29.0,0.71,418.0,14.7,19.3,-1308,-961,25.0,20.1,5.0,0.55,10.7,-132.1,-159.4,760.8,16.5,0.0,0
NA1_5324587053,,5,JarvanIV,29.0,0.64,280.8,9.9,16.2,-1093,-496,35.0,22.1,5.5,2.0,38.9,-90.5,-144.9,913.4,19.9,0.0,0
NA1_5323457638,,1,Garen,30.0,13.0,688.2,15.4,18.0,1202,783,27.083333333333332,569.7,17.6,0.53,12.3,67.6,89.1,928.1,20.7,0.0,1
NA1_5323457638,,2,Nocturne,30.0,10.0,824.2,18.4,23.3,1877,1803,41.66666666666667,1604.3,49.7,0.9,20.8,216.0,255.8,1298.5,29.0,0.0,1
NA1_5323457638,,3,Leblanc,30.0,5.75,1256.7,28.1,22.8,1640,2809,47.91666666666667,204.5,6.3,0.87,20.0,106.5,209.3,735.9,16.4,0.0,1
NA1_5323457638,,4,Nilah,30.0,3.0,975.3,21.8,20.8,-272,-363,31.25,519.7,16.1,0.4,9.2,-69.2,63.8,921.8,20.6,39.3,1
NA1_5323457638,,5,Veigar,30.0,1.57,726.4,16.2,15.2,167,-104,22.916666666666664,329.5,10.2,1.63,37.7,80.6,43.8,591.4,13.2,0.0,1
