match_id,summoner_name,role,champion,game_length_mins,kda,dmg_to_champions_per_min,team_damage_share,team_gold_share,gold_diff_15,exp_diff_15,kill_participation,objective_damage_per_min,team_objective_damage_share,vision_score_per_min,team_vision_score_share,gold_diff_per_min,exp_diff_per_min,damage_taken_per_min,damage_taken_share,healing_shielding_allies_per_min,win_loss
NA1_5328003018,,3,Katarina,34.2,1.0,688.5,22.9,15.8,-1231,-1202,39.285714285714285,231.5,8.3,0.76,13.4,-93.7,-139.2,1009.5,26.0,0.0,1
NA1_5328003018,,4,Zeri,34.2,4.0,886.1,29.5,28.0,2224,873,71.42857142857143,676.8,24.3,0.96,17.0,203.4,100.7,607.2,15.6,0.0,1
NA1_5328003018,,5,Morgana,34.2,3.0,282.3,9.4,14.5,1110,1042,53.57142857142857,128.0,4.6,2.54,44.8,38.2,26.3,493.7,12.7,38.5,1
NA1_5328003018,,1,Kled,34.2,1.83,465.9,17.1,20.6,-1361,-1111,36.666666666666664,361.6,18.2,0.64,12.9,-70.0,30.3,1214.7,29.2,0.0,0
NA1_5328003018,,2,MasterYi,34.2,2.75,1056.8,38.8,27.4,2787,373,73.33333333333333,1313.3,66.0,1.23,24.7,173.5,22.1,1253.8,30.1,0.0,0
NA1_5328003018,,3,Galio,34.2,6.33,597.8,21.9,21.0,1231,1202,63.33333333333333,168.2,8.4,0.41,8.2,93.7,139.2,747.8,18.0,49.8,0
NA1_5328003018,,4,Yunara,34.2,3.0,434.0,15.9,18.1,-2224,-873,50.0,106.2,5.3,0.64,12.9,-203.4,-100.7,565.6,13.6,0.0,0
NA1_5328003018,,5,Yuumi,34.2,3.67,171.9,6.3,12.9,-1110,-1042,73.33333333333333,41.8,2.1,2.04,41.2,-38.2,-26.3,382.2,9.2,392.6,0
NA1_5327972428,,1,Camille,35.6,3.75,786.2,19.5,19.4,497,83,55.55555555555556,531.9,24.5,0.76,15.8,27.0,25.2,879.1,18.8,0.0,0
NA1_5327972428,,2,Shaco,35.6,2.86,1223.7,30.4,24.1,590,869,74.07407407407408,534.8,24.6,0.73,15.2,69.5,16.4,987.8,21.2,22.7,0
NA1_5327972428,,3,Galio,35.6,2.25,1031.2,25.6,20.6,360,174,66.66666666666666,212.2,9.8,0.73,15.2,-19.7,-41.4,1162.0,24.9,37.0,0
NA1_5327972428,,4,Caitlyn,35.6,0.89,504.9,12.6,20.6,-1928,-1080,29.629629629629626,626.2,28.8,0.51,10.5,-223.4,-54.2,625.7,13.4,0.0,0
NA1_5327972428,,5,Senna,35.6,0.79,476.7,11.9,15.3,-1414,308,40.74074074074074,267.2,12.3,2.08,43.3,-45.0,-59.6,1015.6,21.7,194.6,0
NA1_5327972428,,1,Sett,35.6,1.8,513.4,14.0,16.2,-497,-83,21.428571428571427,571.4,24.2,0.51,11.1,-27.0,-25.2,1048.4,20.9,0.0,1
NA1_5327972428,,2,Warwick,35.6,2.11,481.7,13.1,18.2,-590,-869,45.23809523809524,718.4,30.4,0.87,19.1,-69.5,-16.4,1420.1,28.3,0.0,1
NA1_5327972428,,3,Katarina,35.6,1.75,768.5,20.9,19.6,-360,-174,33.33333333333333,230.9,9.8,0.96,21.0,19.7,41.4,1027.3,20.4,0.0,1
NA1_5327972428,,4,Jhin,35.6,16.0,1555.6,42.3,29.9,1928,1080,76.19047619047619,642.2,27.2,0.62,13.6,223.4,54.2,624.8,12.4,0.0,1
NA1_5327972428,,5,Thresh,35.6,9.67,360.9,9.8,16.1,1414,-308,69.04761904761905,199.2,8.4,1.6,35.2,45.0,59.6,905.4,18.0,98.6,1
NA1_5327944474,,1,TahmKench,29.5,1.33,416.2,9.1,15.2,-1890,-1611,16.0,79.3,3.6,0.31,6.6,-201.6,-62.7,1065.7,19.0,0.0,1
NA1_5327944474,,2,Warwick,29.5,1.1,337.5,7.4,13.0,-116,-119,22.0,750.4,34.5,0.37,8.1,-75.7,-64.4,1522.0,27.1,0.0,1
NA1_5327944474,,3,Katarina,29.5,3.17,1017.6,22.2,24.8,2182,1169,38.0,484.2,22.2,0.88,19.1,207.2,60.6,933.6,16.6,0.0,1
NA1_5327944474,,4,Yunara,29.5,4.62,2428.8,52.9,30.2,3672,304,74.0,798.7,36.7,1.02,22.1,316.8,66.3,1211.9,21.6,0.0,1
NA1_5327944474,,5,Lulu,29.5,5.0,390.2,8.5,16.8,-98,661,70.0,64.5,3.0,2.03,44.1,-65.1,-25.5,875.7,15.6,303.1,1
NA1_5327944474,,1,Illaoi,29.5,2.11,1403.1,35.3,26.0,1890,1611,51.35135135135135,779.2,32.1,0.31,6.6,201.6,62.7,1688.4,31.1,0.0,0
NA1_5327944474,,2,Amumu,29.5,2.12,459.4,11.6,17.7,116,119,45.94594594594595,955.6,39.4,0.54,11.7,75.7,64.4,1246.8,22.9,0.0,0
NA1_5327944474,,3,Veigar,29.5,1.78,654.8,16.5,17.2,-2182,-1169,43.24324324324324,234.9,9.7,0.71,15.3,-207.2,-60.6,714.2,13.1,0.0,0
NA1_5327944474,,4,Smolder,29.5,1.55,789.2,19.9,17.9,-3672,-304,45.94594594594595,280.2,11.6,0.54,11.7,-316.8,-66.3,772.3,14.2,0.0,0
NA1_5327944474,,5,Pyke,29.5,1.92,669.3,16.8,21.3,98,-661,67.56756756756756,173.8,7.2,2.54,54.7,65.1,25.5,1015.8,18.7,0.0,0
NA1_5327915681,,1,Renekton,37.8,1.5,804.3,20.3,20.5,1391,578,40.909090909090914,187.4,8.6,0.53,14.8,-113.4,-147.3,1598.5,29.2,0.0,0
NA1_5327915681,,2,Shaco,37.8,3.5,764.3,19.3,22.1,471,-357,63.63636363636363,1376.4,63.1,0.9,25.2,10.6,-147.4,1052.2,19.2,0.0,0
NA1_5327915681,,3,TwistedFate,37.8,2.11,616.6,15.6,22.7,958,193,43.18181818181818,72.1,3.3,0.4,11.1,42.3,-28.9,843.1,15.4,0.0,0
NA1_5327915681,,4,Ashe,37.8,2.18,841.2,21.3,18.2,-1646,-898,54.54545454545454,343.7,15.8,0.69,19.3,-110.5,-43.4,728.7,13.3,0.0,0
NA1_5327915681,,5,Swain,37.8,2.4,928.0,23.5,16.5,441,188,54.54545454545454,201.5,9.2,1.06,29.6,17.1,-70.8,1253.7,22.9,0.0,0
NA1_5327915681,,1,Fiora,37.8,2.89,1257.2,28.0,24.2,-1391,-578,52.0,435.7,17.0,0.58,14.8,113.4,147.3,1371.5,26.4,123.7,1
NA1_5327915681,,2,MasterYi,37.8,3.83,694.6,15.4,20.1,-471,357,46.0,1595.1,62.2,0.82,20.8,-10.6,147.4,1068.8,20.6,0.0,1
NA1_5327915681,,3,Syndra,37.8,2.14,918.5,20.4,19.2,-958,-193,30.0,145.4,5.7,0.61,15.4,-42.3,28.9,652.2,12.6,0.0,1
NA1_5327915681,,4,Yunara,37.8,2.15,1085.1,24.1,21.9,1646,898,56.00000000000001,340.0,13.2,0.58,14.8,110.5,43.4,911.9,17.6,0.0,1
NA1_5327915681,,5,Braum,37.8,3.56,541.5,12.0,14.5,-441,-188,64.0,50.1,2.0,1.35,34.2,-17.1,70.8,1187.9,22.9,70.3,1
NA1_5327895398,,1,DrMundo,36.9,2.4,635.5,17.2,19.1,-1450,-1584,33.33333333333333,393.7,16.9,0.54,11.6,-78.4,0.2,1790.0,37.7,0.0,1
NA1_5327895398,,2,Kindred,36.9,8.67,1197.2,32.5,29.8,2452,1716,72.22222222222221,1323.0,56.7,0.65,14.0,293.3,100.6,828.0,17.5,46.9,1
NA1_5327895398,,3,Yunara,36.9,1.22,386.6,10.5,15.3,-3564,-1673,30.555555555555557,110.5,4.7,0.6,12.8,-191.7,-36.0,830.3,17.5,0.0,1
NA1_5327895398,,4,Jhin,36.9,3.29,773.3,21.0,20.5,1598,770,63.888888888888886,401.3,17.2,0.49,10.5,63.9,39.3,632.1,13.3,0.0,1
NA1_5327895398,,5,Mel,36.9,1.73,693.0,18.8,15.3,825,1065,52.77777777777778,105.1,4.5,2.38,51.2,45.2,82.7,661.9,14.0,14.6,1
NA1_5327895398,,1,Tryndamere,36.9,2.0,532.0,14.4,24.6,1450,1584,17.142857142857142,615.8,22.9,0.81,16.2,78.4,-0.2,1097.4,23.3,0.0,0
NA1_5327895398,,2,Rammus,36.9,2.0,419.4,11.4,16.3,-2452,-1716,45.714285714285715,983.6,36.6,0.62,12.4,-293.3,-100.6,1043.0,22.1,7.3,0
NA1_5327895398,,3,Katarina,36.9,4.4,1536.2,41.7,26.6,3564,1673,62.857142857142854,66.0,2.5,0.7,14.1,191.7,36.0,759.1,16.1,0.0,0
NA1_5327895398,,4,Jinx,36.9,1.67,811.9,22.0,18.5,-1598,-770,42.857142857142854,651.0,24.2,0.79,15.7,-63.9,-39.3,911.3,19.3,0.0,0
NA1_5327895398,,5,Poppy,36.9,1.45,383.1,10.4,14.0,-825,-1065,45.714285714285715,374.2,13.9,2.09,41.6,-45.2,-82.7,902.2,19.1,45.9,0
NA1_5327881956,,1,Darius,27.4,9.0,528.9,15.7,21.2,1477,1067,21.951219512195124,207.4,5.9,0.47,10.3,102.5,199.3,904.8,25.1,0.0,1
NA1_5327881956,,2,Malphite,27.4,7.0,504.2,14.9,18.1,1195,1207,34.146341463414636,1388.2,39.4,0.55,11.9,109.4,176.8,780.7,21.6,0.0,1
NA1_5327881956,,3,Vex,27.4,2.67,696.6,20.7,19.5,-1820,-1679,39.02439024390244,453.3,12.9,0.47,10.3,-42.1,74.3,550.0,15.2,0.0,1
NA1_5327881956,,4,Lucian,27.4,25.0,1189.0,35.3,25.1,3116,1105,60.97560975609756,1357.2,38.5,0.47,10.3,279.6,240.7,772.2,21.4,0.0,1
NA1_5327881956,,5,Nami,27.4,31.0,454.2,13.5,16.0,1321,1941,75.60975609756098,117.4,3.3,2.62,57.1,99.1,189.3,604.2,16.7,369.2,1
NA1_5327881956,,1,Urgot,27.4,0.17,617.5,26.7,22.1,-1477,-1067,9.090909090909092,112.1,46.0,0.51,13.6,-102.5,-199.3,792.8,19.4,0.0,0
NA1_5327881956,,2,Kayn,27.4,0.38,275.4,11.9,17.5,-1195,-1207,27.27272727272727,56.8,23.3,0.55,14.6,-109.4,-176.8,1231.2,30.2,0.0,0
NA1_5327881956,,3,Xerath,27.4,1.5,778.8,33.7,28.7,1820,1679,81.81818181818183,39.4,16.1,0.22,5.8,42.1,-74.3,647.4,15.9,0.0,0
NA1_5327881956,,4,Jinx,27.4,0.33,336.3,14.6,16.3,-3116,-1105,36.36363636363637,30.7,12.6,0.55,14.6,-279.6,-240.7,871.1,21.3,0.0,0
NA1_5327881956,,5,Mel,27.4,0.56,302.4,13.1,15.3,-1321,-1941,45.45454545454545,4.9,2.0,1.93,51.5,-99.1,-189.3,539.6,13.2,16.4,0
NA1_5327405161,,1,Irelia,30.0,2.11,739.3,19.8,22.4,841,52,47.5,200.0,7.9,0.67,12.9,68.0,9.2,1008.2,21.4,0.0,1
NA1_5327405161,,2,Lillia,30.0,2.67,674.4,18.1,18.0,-1133,400,40.0,558.1,22.1,0.87,16.8,-137.7,-22.6,1388.0,29.5,0.0,1
NA1_5327405161,,3,Galio,30.0,4.5,647.7,17.4,17.8,570,421,45.0,247.8,9.8,0.87,16.8,1.2,81.3,953.2,20.2,82.0,1
NA1_5327405161,,4,Jinx,30.0,2.6,1423.7,38.2,27.9,1468,451,65.0,1463.2,57.9,0.9,17.4,291.9,82.7,1080.9,23.0,0.0,1
NA1_5327405161,,5,Yuumi,30.0,8.33,246.0,6.6,13.8,-1005,-1314,62.5,56.7,2.2,1.87,36.1,-14.5,5.5,277.2,5.9,372.9,1
NA1_5327405161,,1,Yunara,30.0,0.88,693.0,20.7,21.3,-841,-52,21.875,667.4,28.9,0.43,8.3,-68.0,-9.2,772.5,16.2,0.0,0
NA1_5327405161,,2,Warwick,30.0,3.5,915.5,27.4,27.0,1133,-400,65.625,936.4,40.6,0.97,18.5,137.7,22.6,1552.5,32.5,0.0,0
NA1_5327405161,,3,Leblanc,30.0,2.29,775.4,23.2,19.7,-570,-421,50.0,410.9,17.8,0.7,13.4,-1.2,-81.3,821.3,17.2,0.0,0
NA1_5327405161,,4,Jhin,30.0,1.0,538.7,16.1,16.0,-1468,-451,40.625,225.1,9.7,0.5,9.6,-291.9,-82.7,836.0,17.5,0.0,0
NA1_5327405161,,5,Nautilus,30.0,3.17,420.2,12.6,16.1,1005,1314,59.375,69.0,3.0,2.63,50.3,14.5,-5.5,793.0,16.6,45.7,0
NA1_5327378725,,1,Yorick,22.9,6.0,823.3,25.4,20.9,2007,1756,23.076923076923077,451.3,18.0,0.44,9.6,151.2,196.6,681.1,20.2,0.0,1
NA1_5327378725,,2,Rengar,22.9,5.33,834.3,25.7,23.3,1924,1791,61.53846153846154,1061.0,42.3,0.7,15.4,163.4,243.0,1273.5,37.9,0.0,1
NA1_5327378725,,3,Diana,22.9,2.33,505.2,15.6,18.9,-282,55,26.923076923076923,345.5,13.8,0.61,13.5,50.3,76.2,495.2,14.7,0.0,1
NA1_5327378725,,4,Jinx,22.9,3.25,828.3,25.6,21.4,575,135,50.0,482.0,19.2,1.05,23.1,33.1,22.5,653.7,19.4,0.0,1
NA1_5327378725,,5,Lulu,22.9,12.0,249.7,7.7,15.6,893,1076,46.15384615384615,170.8,6.8,1.74,38.5,52.5,25.5,260.9,7.8,232.4,1
NA1_5327378725,,1,TahmKench,22.9,0.0,220.7,11.4,17.4,-2007,-1756,0.0,0.0,0.0,0.52,14.8,-151.2,-196.6,911.1,21.6,0.0,0
NA1_5327378725,,2,Evelynn,22.9,0.8,377.8,19.6,19.7,-1924,-1791,36.36363636363637,839.3,96.1,0.26,7.4,-163.4,-243.0,1120.4,26.5,0.0,0
NA1_5327378725,,3,Leblanc,22.9,1.0,465.4,24.1,21.0,282,-55,36.36363636363637,0.0,0.0,0.74,21.0,-50.3,-76.2,712.6,16.9,0.0,0
NA1_5327378725,,4,Senna,22.9,1.17,516.3,26.7,25.2,-575,-135,63.63636363636363,31.2,3.6,0.48,13.6,-33.1,-22.5,800.5,18.9,29.6,0
NA1_5327378725,,5,Seraphine,22.9,0.88,350.3,18.1,16.6,-893,-1076,63.63636363636363,2.5,0.3,1.53,43.2,-52.5,-25.5,682.2,16.1,211.6,0
NA1_5327351863,,1,Jax,30.6,1.14,1364.1,46.7,23.5,732,2215,53.333333333333336,200.1,16.8,0.42,9.0,28.8,0.0,1070.8,28.6,0.0,0
NA1_5327351863,,2,Amumu,30.6,1.5,263.3,9.0,18.0,305,133,40.0,512.3,43.1,0.65,13.8,-132.7,-184.8,822.4,21.9,0.0,0
NA1_5327351863,,3,Katarina,30.6,1.0,421.6,14.4,20.5,1455,1178,33.33333333333333,191.8,16.1,0.91,19.3,6.6,-80.8,698.3,18.6,0.0,0
NA1_5327351863,,4,Yunara,30.6,0.38,374.3,12.8,22.8,96,360,20.0,261.5,22.0,0.55,11.7,-91.0,-147.0,623.2,16.6,0.0,0
NA1_5327351863,,5,Shaco,30.6,0.83,498.9,17.1,15.2,331,-260,33.33333333333333,22.2,1.9,2.19,46.2,-22.2,-120.1,532.6,14.2,0.0,0
NA1_5327351863,,1,Kled,30.6,1.67,704.6,24.6,19.5,-732,-2215,33.33333333333333,288.7,9.7,0.82,13.5,-28.8,0.0,1277.2,33.6,0.0,1
NA1_5327351863,,2,Vi,30.6,17.0,521.9,18.2,22.9,-305,-133,56.666666666666664,1178.0,39.6,1.04,17.3,132.7,184.8,1013.3,26.6,0.0,1
NA1_5327351863,,3,Annie,30.6,2.4,549.9,19.2,18.0,-1455,-1178,40.0,213.5,7.2,0.55,9.2,-6.6,80.8,551.7,14.5,29.8,1
NA1_5327351863,,4,Jinx,30.6,7.0,837.7,29.3,25.0,-96,-360,70.0,1162.3,39.1,0.82,13.5,91.0,147.0,579.3,15.2,0.0,1
NA1_5327351863,,5,Nami,30.6,22.0,248.9,8.7,14.7,-331,260,73.33333333333333,133.7,4.5,2.81,46.5,22.2,120.1,384.5,10.1,320.4,1
NA1_5327301529,,1,Ornn,19.1,1.67,795.5,26.6,17.5,2312,923,20.0,334.4,11.4,0.42,9.8,129.5,53.7,1243.8,37.2,0.0,1
NA1_5327301529,,2,Jax,19.1,12.0,574.1,19.2,25.0,2920,3992,48.0,1723.1,58.7,1.15,26.8,245.4,318.3,791.2,23.7,0.0,1
NA1_5327301529,,3,TwistedFate,19.1,9.0,476.3,16.0,21.5,1553,1802,36.0,387.2,13.2,0.68,15.9,146.7,150.1,530.4,15.9,0.0,1
NA1_5327301529,,4,MissFortune,19.1,10.0,813.4,27.2,22.7,2608,1439,40.0,464.9,15.8,0.42,9.8,188.3,137.4,186.3,5.6,0.0,1
NA1_5327301529,,5,Thresh,19.1,3.0,326.5,10.9,13.4,709,3,36.0,27.1,0.9,1.63,37.8,71.7,43.1,589.5,17.6,37.7,1
NA1_5327301529,,1,Maokai,19.1,0.75,506.7,27.5,18.0,-2312,-923,42.857142857142854,0.0,0.0,0.31,11.5,-129.5,-53.7,957.6,26.9,0.0,0
NA1_5327301529,,2,Evelynn,19.1,0.56,314.9,17.1,21.5,-2920,-3992,71.42857142857143,0.7,0.3,0.58,21.2,-245.4,-318.3,913.7,25.7,0.0,0
NA1_5327301529,,3,Malzahar,19.1,0.33,483.7,26.2,23.0,-1553,-1802,28.57142857142857,58.3,20.0,0.42,15.4,-146.7,-150.1,647.8,18.2,0.0,0
NA1_5327301529,,4,Jinx,19.1,1.67,362.8,19.7,21.9,-2608,-1439,71.42857142857143,190.5,65.4,0.37,13.5,-188.3,-137.4,598.0,16.8,0.0,0
NA1_5327301529,,5,Milio,19.1,1.33,176.1,9.6,15.7,-709,-3,57.14285714285714,42.0,14.4,1.05,38.5,-71.7,-43.1,437.6,12.3,229.6,0
NA1_5327257891,,1,Quinn,43.0,2.46,1550.0,25.6,23.1,-266,37,39.02439024390244,381.5,12.6,0.21,5.3,148.5,164.8,1068.3,19.3,0.0,1
NA1_5327257891,,2,Amumu,43.0,2.82,733.3,12.1,17.2,-1028,-422,37.80487804878049,1455.9,48.2,0.7,17.6,-68.9,37.4,1391.0,25.2,0.0,1
NA1_5327257891,,3,Viktor,43.0,3.15,1935.7,32.0,23.1,16,-204,50.0,412.8,13.7,0.35,8.8,74.7,101.5,1052.5,19.0,0.0,1
NA1_5327257891,,4,Velkoz,43.0,1.83,1169.3,19.3,19.9,569,679,40.243902439024396,474.3,15.7,0.54,13.5,28.3,67.1,971.9,17.6,0.0,1
NA1_5327257891,,5,Nautilus,43.0,3.21,656.2,10.9,16.8,-196,-1126,54.87804878048781,293.5,9.7,2.16,54.7,-123.7,-45.7,1043.1,18.9,61.4,1
NA1_5327257891,,1,Nocturne,43.0,1.33,483.2,10.6,17.0,266,-37,23.18840579710145,143.5,7.3,0.6,14.9,-148.5,-164.8,1622.4,22.4,0.0,0
NA1_5327257891,,2,Warwick,43.0,1.52,922.8,20.3,20.7,1028,422,46.3768115942029,1061.6,53.9,0.28,6.9,68.9,-37.4,2301.3,31.7,0.0,0
NA1_5327257891,,3,Katarina,43.0,1.93,978.6,21.6,20.3,-16,204,42.028985507246375,204.3,10.4,0.86,21.3,-74.7,-101.5,1325.7,18.3,0.0,0
NA1_5327257891,,4,Yunara,43.0,1.19,678.9,15.0,19.2,-569,-679,27.536231884057973,255.8,13.0,0.44,10.9,-28.3,-67.1,973.3,13.4,0.0,0
NA1_5327257891,,5,Xerath,43.0,1.78,1477.0,32.5,22.8,196,1126,46.3768115942029,303.4,15.4,1.86,46.0,123.7,45.7,1035.1,14.3,9.8,0
NA1_5327226586,,1,Kled,19.2,1.0,659.7,29.2,21.5,763,847,33.33333333333333,497.8,51.8,0.42,12.9,-17.8,-27.8,919.9,21.0,0.0,0
NA1_5327226586,,2,Viego,19.2,1.2,377.6,16.7,25.5,-813,-847,50.0,333.0,34.6,0.68,21.0,-17.6,-42.1,1174.9,26.9,0.0,0
