match_id,summoner_name,role,champion,game_length_mins,kda,dmg_to_champions_per_min,team_damage_share,team_gold_share,gold_diff_15,exp_diff_15,kill_participation,objective_damage_per_min,team_objective_damage_share,vision_score_per_min,team_vision_score_share,gold_diff_per_min,exp_diff_per_min,damage_taken_per_min,damage_taken_share,healing_shielding_allies_per_min,win_loss
NA1_5325375918,,3,Ziggs,35.1,1.86,1028.4,20.1,21.1,125,235,25.49019607843137,484.9,20.4,0.57,11.1,-0.7,83.3,595.8,10.3,0.0,1
NA1_5325375918,,4,Vayne,35.1,1.83,888.9,17.4,19.2,-618,-1438,43.13725490196079,379.9,16.0,0.8,15.6,-160.4,-68.0,1000.5,17.2,0.0,1
NA1_5325375918,,5,Morgana,35.1,2.15,943.1,18.4,17.2,-194,-514,54.90196078431373,115.4,4.9,2.19,42.8,59.7,68.3,1121.8,19.3,59.6,1
NA1_5325375918,,1,Yasuo,35.1,0.64,994.6,20.8,19.6,-728,-1048,15.217391304347828,492.8,24.8,0.31,8.8,23.0,9.8,1371.1,21.5,0.0,0
NA1_5325375918,,2,Zac,35.1,2.38,690.7,14.4,17.6,-980,-250,41.30434782608695,532.1,26.8,0.88,24.8,-151.8,-95.5,1807.8,28.4,9.9,0
NA1_5325375918,,3,Mel,35.1,2.5,1032.4,21.6,21.4,-125,-235,43.47826086956522,116.0,5.8,0.17,4.8,0.7,-83.3,923.7,14.5,0.0,0
NA1_5325375918,,4,Aphelios,35.1,2.0,1420.2,29.7,26.7,618,1438,52.17391304347826,780.5,39.3,0.83,23.2,160.4,68.0,1191.0,18.7,0.0,0
NA1_5325375918,,5,Neeko,35.1,2.0,650.3,13.6,14.7,194,514,52.17391304347826,64.8,3.3,1.37,38.4,-59.7,-68.3,1075.3,16.9,0.0,0
NA1_5325362928,,1,Pantheon,22.4,0.0,445.5,20.9,16.6,-1591,-866,0.0,71.3,14.9,0.31,10.4,-123.0,-149.7,768.6,24.0,0.0,0
NA1_5325362928,,2,Kindred,22.4,0.57,345.6,16.2,21.6,-2061,-2167,80.0,154.6,32.3,0.45,14.9,-232.1,-280.0,1009.2,31.5,25.6,0
NA1_5325362928,,3,Viktor,22.4,0.67,385.8,18.1,22.7,377,-132,40.0,34.0,7.1,0.63,20.9,-21.5,-68.8,374.8,11.7,0.0,0
NA1_5325362928,,4,Ezreal,22.4,0.5,482.8,22.6,24.1,166,47,60.0,166.9,34.8,0.45,14.9,-64.7,-63.8,601.7,18.8,0.0,0
NA1_5325362928,,5,Brand,22.4,0.33,474.8,22.2,15.0,-1016,-1155,20.0,52.7,11.0,1.16,38.8,-83.9,-127.0,448.5,14.0,0.0,0
NA1_5325362928,,1,Gwen,22.4,4.0,433.1,18.1,18.3,1591,866,16.666666666666664,378.9,11.4,0.31,8.6,123.0,149.7,569.1,17.8,0.0,1
NA1_5325362928,,2,Diana,22.4,17.0,750.6,31.4,27.3,2061,2167,70.83333333333334,1342.9,40.5,0.71,19.8,232.1,280.0,960.0,30.0,0.0,1
NA1_5325362928,,3,Yasuo,22.4,3.0,187.7,7.8,18.0,-377,132,12.5,754.9,22.8,0.54,14.8,21.5,68.8,535.8,16.8,0.0,1
NA1_5325362928,,4,Lucian,22.4,5.5,630.6,26.4,21.1,-166,-47,45.83333333333333,618.6,18.7,0.4,11.1,64.7,63.8,574.0,18.0,0.0,1
NA1_5325362928,,5,Shen,22.4,15.0,388.9,16.3,15.3,1016,1155,62.5,217.2,6.6,1.65,45.7,83.9,127.0,557.9,17.5,25.8,1
NA1_5325342756,,1,Warwick,22.8,4.67,947.2,31.5,23.3,856,1262,50.0,674.8,22.9,0.44,11.1,71.5,170.2,892.7,25.4,0.0,1
NA1_5325342756,,2,Naafiri,22.8,11.0,334.9,11.1,21.4,-938,-1543,39.285714285714285,1535.2,52.2,0.75,18.9,23.9,2.5,903.4,25.7,0.0,1
